payment_id,order_id,payment_amount,payment_method,payment_date
PM00013141,O00121732,13611.21,WALLET,2025-01-17 17:44:04.037658
PM00002877,O00157224,27487.84,COD,2024-03-23 17:44:03.052939
PM00016358,O00008538,14582.73,,2024-01-20 17:44:11.928341
PM00103290,O00141258,44147.9,CARD,2025-08-04 17:44:09.871032
PM00044198,O00095553,19316.63,UPI,2025-11-08 17:44:07.018312
PM00030777,O00081762,32427.26,COD,2025-09-14 17:44:05.732427
PM00104060,O00059274,1695.62,CARD,2025-06-15 17:44:09.905608
PM00050969,O00142029,46690.03,COD,2025-01-18 17:44:07.498460
PM00061009,O00056151,5610.34,CARD,2024-08-03 17:44:11.642053
PM00009995,O00116935,39875.31,NETBANKING,2024-09-07 17:44:03.736320
PM00031773,O00020697,28191.59,NETBANKING,2025-08-14 17:44:05.827769
PM00063339,O00091721,12312.5,COD,2025-06-14 17:44:08.059549
PM00114676,O00149230,7952.13,COD,2024-07-19 17:44:10.398570
PM00015689,O00169019,36405.64,NETBANKING,2025-03-01 17:44:04.280622
PM00013899,O00145072,MANY,CARD,2024-09-28 17:44:11.753552
PM00081008,O00139458,12033.46,WALLET,2025-03-27 17:44:08.859304
PM00048397,O00069493,1382.61,COD,2025-08-19 17:44:07.382118
PM00069103,O00124507,18104.07,NETBANKING,2025-09-29 17:44:08.319624
PM00015494,O00160803,16012.59,COD,2024-07-09 17:44:04.262086
PM00030770,O00158317,16502.41,WALLET,2025-01-13 17:44:05.731764
PM00063155,O00010091,18094.61,WALLET,2024-03-05 17:44:12.095389
PM00050018,O00172483,8707.68,NETBANKING,2024-01-11 17:44:07.455401
PM00078324,O00097385,41809.19,WALLET,2025-01-06 17:44:08.738810
PM00075225,O00025124,40848.95,CARD,2025-04-23 17:44:08.599188
PM00035588,O00021892,41495.54,UPI,2025-07-29 17:44:06.196823
PM00108384,O00064500,26130.67,WALLET,2025-09-27 17:44:10.109041
PM00034353,O00030639,13798.86,COD,2024-11-28 17:44:06.079024
PM00076647,O00125839,1586.91,WALLET,2024-10-11 17:44:08.662904
PM00071941,O00018893,37965.17,WALLET,2024-10-13 17:44:12.108578
PM00047675,O00156661,8649.63,WALLET,2025-05-13 17:44:07.349082
PM00051036,O00090510,47472.37,UPI,2025-03-27 17:44:07.501470
PM00085892,O00025142,36677.02,CARD,2025-03-12 17:44:09.081510
PM00016584,O00035959,16825.24,,2024-01-18 17:44:11.944154
PM00056173,O00008744,25557.45,NETBANKING,2025-06-17 17:44:07.733069
PM00094181,O00095286,21599.63,UPI,2025-06-22 17:44:09.455251
PM00105429,O00067326,41157.5,CARD,2025-02-21 17:44:09.972223
PM00041197,O00052901,11922.91,NETBANKING,2025-04-04 17:44:06.733148
PM00117767,O00109698,8741.38,NETBANKING,2024-04-17 17:44:10.537711
PM00022145,O00025462,5341.79,UPI,2024-08-02 17:44:04.898683
PM00055416,O00066358,39036.55,NETBANKING,2024-08-08 17:44:07.698573
PM00029431,O00083964,9886.59,WALLET,2024-06-08 17:44:05.603365
PM00085505,O00159109,42820.15,UPI,2025-11-14 17:44:09.064155
PM00005583,O00020373,26341.63,WALLET,2025-04-27 17:44:03.313677
PM00081094,O00007216,30333.77,UPI,2024-02-04 17:44:08.864138
PM00083885,O00136568,18130.08,UPI,2025-10-07 17:44:08.989666
PM00018447,__ORPHAN__,26916.32,NETBANKING,2024-04-06 17:44:12.075730
PM00023676,O00150399,14366.11,NETBANKING,2024-03-01 17:44:05.044124
PM00071420,O00086356,45747.65,COD,2024-12-29 17:44:08.424621
PM00005745,O00157643,18005.74,,2024-10-18 17:44:11.160783
PM00046686,O00131014,14228.5,COD,2025-11-05 17:44:07.259546
PM00075991,O00009931,12941.41,COD,2025-07-09 17:44:08.633435
PM00060526,O00126179,22844.88,COD,2025-01-13 17:44:07.930140
PM00003915,O00065828,22346.0,COD,2025-05-28 17:44:03.153897
PM00084666,O00110372,28201.49,CARD,2025-11-17 17:44:09.025304
PM00000251,O00145140,40704.0,,2024-11-29 17:44:10.757505
PM00102467,O00156206,18819.21,COD,2024-01-24 17:44:09.834112
PM00097249,O00088250,9609.45,NETBANKING,2024-02-12 17:44:09.593053
PM00012739,O00075551,7304.97,,2025-05-16 17:44:11.672120
PM00003251,O00136131,5467.65,CARD,2024-08-31 17:44:03.088924
PM00020562,O00074867,9521.56,COD,2024-06-12 17:44:04.747457
PM00092773,O00087454,21595.04,CARD,2025-05-21 17:44:09.391853
PM00102404,O00034124,850.34,CARD,2025-09-02 17:44:11.776055
PM00062620,O00008516,29300.26,COD,2025-02-19 17:44:08.025000
PM00058448,O00112468,43354.84,WALLET,2024-11-29 17:44:07.836604
PM00000189,O00077489,47352.78,WALLET,2024-08-25 17:44:02.789639
PM00018001,O00155019,45852.51,COD,2024-09-19 17:44:04.501619
PM00073813,O00130451,46162.57,WALLET,2025-11-10 17:44:08.534490
PM00004083,O00019208,26357.98,WALLET,2025-05-16 17:44:03.170905
PM00082659,O00008004,12135.34,CARD,2024-04-12 17:44:08.934630
PM00021967,O00018047,29346.14,WALLET,2025-11-12 17:44:04.881081
PM00029830,O00136575,20780.59,UPI,2025-06-22 17:44:05.641380
PM00028366,O00116158,23309.23,COD,2025-03-30 17:44:05.500837
PM00034722,O00097088,18507.49,NETBANKING,2024-08-21 17:44:06.114272
PM00016755,O00048127,MANY,UPI,2025-04-19 17:44:11.956137
PM00088779,O00129360,14373.5,COD,2024-09-02 17:44:09.211711
PM00017152,O00150863,5066.99,WALLET,2024-02-02 17:44:04.421085
PM00030958,O00165551,49622.64,WALLET,2025-04-29 17:44:05.749902
PM00019786,O00073260,43967.16,,2025-11-22 17:44:12.169536
PM00058545,O00021819,20851.71,UPI,2025-10-24 17:44:07.840897
PM00003231,O00050076,35440.3,,2025-03-02 17:44:10.979121
PM00114748,O00066840,9748.17,CARD,2024-12-28 17:44:10.401769
PM00064144,O00050004,49739.04,UPI,2025-02-21 17:44:08.096096
PM00046496,O00059324,21163.35,COD,2024-03-30 17:44:07.241580
PM00063156,O00152649,1859.31,NETBANKING,2024-04-13 17:44:08.049457
PM00051565,O00057043,22485.39,COD,2024-05-08 17:44:07.525358
PM00084709,O00032875,27973.97,WALLET,2024-04-15 17:44:09.027376
PM00109556,O00117303,2023.51,CARD,2024-02-02 17:44:10.162971
PM00018887,O00087777,22611.16,COD,2025-04-14 17:44:04.588006
PM00024888,O00168211,20332.6,COD,2024-10-04 17:44:05.165738
PM00025250,O00105510,14130.86,COD,2025-06-24 17:44:05.202620
PM00109291,O00117817,46492.87,WALLET,2024-04-16 17:44:10.150886
PM00108142,O00039548,6800.64,NETBANKING,2024-02-01 17:44:10.098005
PM00053343,O00078660,29270.87,COD,2024-07-03 17:44:07.605208
PM00018300,O00163867,-331.04329162597975,NETBANKING,2024-05-05 17:44:12.065558
PM00043715,O00072717,37838.5,COD,2025-07-26 17:44:06.972427
PM00043768,O00043197,35947.42,WALLET,2025-09-01 17:44:06.977445
PM00064042,O00061348,34167.62,CARD,2025-09-18 17:44:08.091161
PM00010820,O00113079,32049.05,WALLET,2024-04-28 17:44:03.815436
PM00003785,O00095787,1059.53,WALLET,2024-02-29 17:44:03.140377
PM00009585,O00119078,37003.11,CARD,2025-01-12 17:44:11.253057
PM00058544,O00140789,35355.76,WALLET,2024-10-10 17:44:07.840853
PM00031162,O00134662,18610.66,COD,2024-01-06 17:44:05.769517
PM00000864,O00167628,13151.69,WALLET,2025-04-17 17:44:02.856331
PM00083475,O00049227,10568.98,NETBANKING,2025-05-15 17:44:08.971127
PM00004064,O00108757,24777.87,CARD,2024-03-30 17:44:03.168195
PM00091109,O00159128,1903.26,UPI,2025-01-26 17:44:09.317282
PM00074482,O00129996,35244.7,NETBANKING,2025-08-27 17:44:08.565392
PM00014316,O00119136,21444.5,,2024-12-12 17:44:11.783410
PM00035051,O00074025,10097.58,UPI,2025-01-24 17:44:06.145560
PM00000398,O00141128,-314.2339695043665,COD,2025-11-21 17:44:10.767809
PM00001976,O00110215,31596.59,WALLET,2024-07-29 17:44:02.964552
PM00106733,O00019025,16819.25,,2024-03-02 17:44:11.228199
PM00096544,O00028768,33235.89,COD,2024-07-26 17:44:09.561311
PM00107654,O00076436,31077.62,UPI,2024-10-01 17:44:10.075435
PM00077542,O00107272,28530.04,NETBANKING,2024-02-05 17:44:08.703010
PM00090021,O00144369,3159.04,NETBANKING,2024-06-29 17:44:09.267618
PM00079099,O00115624,18811.37,,2025-02-04 17:44:11.979013
PM00103529,O00059412,43373.25,NETBANKING,2024-10-05 17:44:09.881666
PM00014806,O00094745,31788.69,,2025-07-03 17:44:11.817619
PM00005023,__ORPHAN__,20508.47,,2025-04-19 17:44:11.108872
PM00063525,O00000184,5078.03,NETBANKING,2025-07-06 17:44:08.068084
PM00112875,O00109869,262.35,,2025-03-01 17:44:11.155389
PM00094134,O00163360,44359.62,UPI,2024-02-09 17:44:09.453075
PM00015447,O00159563,9924.33,,2024-06-07 17:44:11.863572
PM00113526,O00079483,21438.91,UPI,2025-02-04 17:44:10.346777
PM00012461,O00039103,17640.73,CARD,2024-04-14 17:44:03.972989
PM00016834,O00039933,8961.38,UPI,2025-09-13 17:44:04.390805
PM00010783,__ORPHAN__,47252.99,COD,2024-06-04 17:44:11.532983
PM00091634,O00016267,23178.44,CARD,2024-07-30 17:44:09.340578
PM00093332,O00144709,13701.2,NETBANKING,2025-08-28 17:44:09.416977
PM00057439,O00154551,22712.61,WALLET,2024-05-01 17:44:07.790511
PM00008487,O00122482,21806.75,,2025-11-18 17:44:11.371225
PM00081472,O00166124,6736.88,WALLET,2024-08-07 17:44:08.881344
PM00018132,__ORPHAN__,6588.33,NETBANKING,2024-10-09 17:44:12.053417
PM00006268,O00139885,-625.2659334245373,UPI,2025-04-23 17:44:11.198362
PM00092416,O00000072,40186.93,UPI,2025-04-01 17:44:09.375824
PM00077307,O00111630,12755.07,WALLET,2025-02-21 17:44:08.692576
PM00017423,__ORPHAN__,1736.86,UPI,2025-05-29 17:44:12.003116
PM00051718,O00171010,37971.91,NETBANKING,2024-08-08 17:44:07.532214
PM00032994,O00106235,26840.34,NETBANKING,2025-04-23 17:44:05.944844
PM00035935,O00123993,44160.57,WALLET,2024-04-24 17:44:06.229903
PM00108614,O00066995,14033.49,WALLET,2024-01-19 17:44:12.096599
PM00058471,O00061030,43484.37,NETBANKING,2025-01-25 17:44:07.837616
PM00022119,O00051139,35633.21,COD,2024-02-28 17:44:04.896215
PM00035093,O00072976,17445.94,NETBANKING,2025-11-22 17:44:06.149540
PM00113771,O00150109,10640.37,NETBANKING,2024-12-23 17:44:10.357696
PM00027964,O00151686,22314.41,COD,2024-01-06 17:44:05.461808
PM00047419,O00173932,44931.46,COD,2024-11-05 17:44:07.329135
PM00113987,O00018393,13761.77,NETBANKING,2025-10-08 17:44:10.367403
PM00046992,O00166076,12066.09,COD,2025-03-10 17:44:07.288661
PM00082135,O00104307,43709.85,NETBANKING,2024-10-04 17:44:08.911200
PM00045291,O00074047,38981.42,COD,2025-06-08 17:44:07.125720
PM00033712,O00081543,10471.22,WALLET,2024-01-23 17:44:06.013184
PM00107005,O00050761,34966.91,NETBANKING,2025-02-20 17:44:10.045198
PM00032017,O00051302,7639.93,UPI,2025-09-07 17:44:05.850973
PM00114603,O00076850,13109.08,COD,2024-05-04 17:44:10.395319
PM00069242,O00129563,34513.83,CARD,2024-04-22 17:44:08.325961
PM00036416,O00058512,45219.65,CARD,2024-08-07 17:44:06.276598
PM00064815,O00011341,30129.23,COD,2024-09-15 17:44:08.125844
PM00052913,O00062287,26974.04,UPI,2024-03-14 17:44:07.586044
PM00000913,O00069740,30500.39,WALLET,2025-03-28 17:44:02.861200
PM00096104,O00025569,39963.29,NETBANKING,2025-03-25 17:44:09.541716
PM00010288,O00049219,45997.21,COD,2024-03-10 17:44:03.764724
PM00054100,O00107431,46261.28,COD,2024-09-21 17:44:11.854950
PM00103562,O00169151,20992.51,COD,2024-08-30 17:44:09.883138
PM00005856,O00132169,2868.1,CARD,2025-03-05 17:44:03.339528
PM00044887,O00093726,33633.46,COD,2025-09-19 17:44:07.087551
PM00102355,O00113366,14546.26,WALLET,2024-05-06 17:44:11.947966
PM00003481,O00112542,10053.7,COD,2025-03-03 17:44:03.110952
PM00014532,O00094768,MANY,NETBANKING,2024-02-08 17:44:11.798455
PM00026806,O00113875,41985.9,UPI,2025-02-03 17:44:05.351348
PM00058651,O00027257,879.37,NETBANKING,2024-10-30 17:44:07.845631
PM00057082,O00046682,48795.81,UPI,2025-09-26 17:44:07.774300
PM00043528,O00014816,12093.1,UPI,2024-08-21 17:44:06.954729
PM00029602,O00045627,15246.9,WALLET,2024-01-17 17:44:05.619689
PM00003759,O00050241,17153.56,,2024-12-07 17:44:11.017194
PM00011048,O00011341,MANY,WALLET,2024-06-01 17:44:11.551771
PM00090405,O00068273,6077.0,NETBANKING,2024-04-30 17:44:09.285484
PM00050522,O00154699,30067.71,WALLET,2024-04-20 17:44:07.478377
PM00007934,O00165466,MANY,NETBANKING,2024-11-17 17:44:11.327486
PM00006833,O00108313,-499.74297424413083,UPI,2024-05-14 17:44:11.238111
PM00042380,O00004083,1229.43,NETBANKING,2025-01-04 17:44:06.845922
PM00108211,O00089211,29002.96,COD,2025-11-13 17:44:10.101157
PM00059727,O00174370,22893.78,COD,2024-05-13 17:44:07.893963
PM00004200,O00110353,MANY,WALLET,2024-09-22 17:44:11.049482
PM00015071,O00066281,27403.57,NETBANKING,2025-07-15 17:44:04.221884
PM00016925,O00081624,23091.37,NETBANKING,2025-04-24 17:44:11.196091
PM00060925,O00174172,36483.54,CARD,2025-08-09 17:44:07.948475
PM00075774,O00001508,20361.2,COD,2024-05-24 17:44:08.623735
PM00006182,O00107866,28966.4,UPI,2025-03-07 17:44:03.371412
PM00010237,O00001177,MANY,CARD,2025-01-11 17:44:11.494605
PM00050180,O00133375,40266.34,COD,2025-05-18 17:44:07.462994
PM00077577,O00026316,42655.29,WALLET,2024-04-26 17:44:08.704728
PM00016667,O00044917,27198.48,NETBANKING,2025-05-21 17:44:04.374907
PM00018621,O00128128,24973.27,WALLET,2025-05-20 17:44:04.561820
PM00093377,O00007916,3962.96,CARD,2025-05-21 17:44:09.418956
PM00012656,O00144899,10240.29,COD,2024-07-12 17:44:11.220319
PM00011246,__ORPHAN__,17742.84,CARD,2025-03-28 17:44:11.565464
PM00097824,O00071820,31934.43,COD,2024-05-09 17:44:09.619746
PM00063458,O00114192,18787.25,COD,2025-11-06 17:44:08.065083
PM00036167,O00131141,2476.5,CARD,2024-06-08 17:44:06.252777
PM00084919,O00082261,41244.14,WALLET,2025-02-25 17:44:09.037305
PM00108791,O00160143,44085.37,CARD,2024-04-13 17:44:10.127883
PM00105302,O00065824,33259.43,UPI,2025-03-13 17:44:09.966340
PM00056365,O00028165,21102.98,UPI,2025-05-09 17:44:07.741939
PM00031999,O00139711,27628.5,WALLET,2024-10-30 17:44:05.849273
PM00046701,O00069998,9111.78,WALLET,2024-11-15 17:44:07.260951
PM00027445,O00004737,26103.95,NETBANKING,2025-01-09 17:44:05.412326
PM00064953,O00146685,11039.71,UPI,2024-09-24 17:44:08.131932
PM00104717,O00117352,45177.14,CARD,2024-03-21 17:44:09.935481
PM00010085,O00141459,13231.58,NETBANKING,2024-04-20 17:44:03.745482
PM00052068,O00010336,48437.24,COD,2024-08-13 17:44:07.548097
PM00104469,O00029508,31223.82,UPI,2025-07-05 17:44:09.924262
PM00060538,O00005243,6828.55,COD,2024-08-28 17:44:07.930738
PM00079861,O00070743,34845.15,UPI,2024-01-27 17:44:08.807863
PM00068328,O00000789,47983.29,CARD,2024-04-03 17:44:08.284824
PM00063393,O00043162,8814.71,CARD,2024-02-12 17:44:08.062056
PM00081268,O00050440,25266.79,NETBANKING,2025-03-23 17:44:08.871993
PM00050792,O00134109,43205.62,NETBANKING,2024-06-02 17:44:07.490594
PM00060423,O00050964,460.95,CARD,2025-07-19 17:44:07.925265
PM00024499,O00081249,8240.83,CARD,2025-04-03 17:44:05.127663
PM00078285,O00086127,41153.73,COD,2024-08-29 17:44:08.737019
PM00048746,O00127422,47328.18,NETBANKING,2025-07-11 17:44:07.398329
PM00073929,O00147459,7568.62,CARD,2024-02-06 17:44:08.539694
PM00007564,O00156797,15574.86,WALLET,2024-06-21 17:44:03.502792
PM00069335,O00136476,12323.1,WALLET,2024-10-24 17:44:08.330141
PM00086748,O00163304,280.16,NETBANKING,2024-10-02 17:44:09.120174
PM00062393,O00113482,44963.06,,2025-08-13 17:44:11.346550
PM00046749,O00012461,25911.49,WALLET,2024-10-04 17:44:07.265471
PM00018235,O00009380,38039.31,WALLET,2025-10-09 17:44:04.524643
PM00030439,O00070040,4799.07,NETBANKING,2024-03-08 17:44:05.700005
PM00014207,O00075468,15596.14,COD,2025-04-26 17:44:04.139803
PM00072180,O00093438,40553.24,NETBANKING,2024-12-14 17:44:08.459819
PM00036358,O00111463,2241.16,UPI,2024-04-26 17:44:06.271125
PM00012776,O00081252,-961.65079274673,UPI,2024-10-15 17:44:11.674773
PM00099559,O00015273,32788.94,WALLET,2025-03-17 17:44:09.697897
PM00057628,O00074410,46475.93,CARD,2025-04-29 17:44:07.799052
PM00095020,O00101490,34923.08,COD,2024-06-16 17:44:09.493214
PM00049606,O00041176,23746.16,CARD,2025-11-16 17:44:07.436887
PM00016253,O00094375,38081.83,NETBANKING,2024-04-01 17:44:04.335610
PM00047098,O00019561,31283.27,CARD,2025-04-07 17:44:07.298770
PM00082274,O00155561,20143.85,WALLET,2025-05-16 17:44:08.917316
PM00114533,O00039629,41593.69,NETBANKING,2024-06-17 17:44:10.392171
PM00096857,O00072641,6105.05,COD,2024-04-17 17:44:09.575377
PM00071120,O00097028,18934.73,NETBANKING,2024-03-24 17:44:08.411219
PM00068512,O00158533,24253.82,COD,2025-10-28 17:44:08.293004
PM00107565,O00171283,48813.54,UPI,2024-03-09 17:44:10.071321
PM00114564,O00030017,43204.72,CARD,2025-07-17 17:44:10.393563
PM00061898,O00033031,34832.14,NETBANKING,2025-03-29 17:44:07.992376
PM00025667,O00081183,27212.16,CARD,2024-04-09 17:44:05.242412
PM00089843,O00079157,47559.82,COD,2024-05-28 17:44:09.259598
PM00019479,O00024691,5053.4,COD,2024-07-17 17:44:04.644061
PM00018814,O00131026,19888.58,CARD,2024-08-06 17:44:04.581143
PM00003465,O00011914,25708.66,UPI,2024-11-07 17:44:03.109285
PM00091402,O00142984,39177.37,WALLET,2024-04-22 17:44:09.330322
PM00004116,O00015423,MANY,,2025-06-10 17:44:11.043403
PM00038441,O00163709,1845.73,NETBANKING,2025-07-27 17:44:06.469928
PM00084782,O00029149,36337.83,NETBANKING,2025-04-21 17:44:09.030915
PM00082057,O00004821,29400.15,NETBANKING,2024-03-04 17:44:12.168432
PM00005599,O00054877,-114.44060111634442,,2025-07-20 17:44:11.150377
PM00016150,O00093246,37251.48,UPI,2025-08-20 17:44:04.325229
PM00078209,O00166082,40075.57,CARD,2025-09-18 17:44:08.733514
PM00045443,O00045825,41342.27,UPI,2024-08-03 17:44:07.139997
PM00088885,O00127912,2339.06,UPI,2025-04-12 17:44:09.216409
PM00009281,O00173833,6468.96,,2024-06-10 17:44:11.426750
PM00103754,O00114066,25812.96,NETBANKING,2025-06-15 17:44:09.891629
PM00003972,O00084688,MANY,NETBANKING,2025-02-23 17:44:11.032518
PM00075870,O00174000,36880.91,UPI,2024-01-28 17:44:08.628088
PM00109506,O00005912,28398.12,WALLET,2025-08-18 17:44:10.160689
PM00001009,O00135344,21641.68,UPI,2025-10-30 17:44:02.870574
PM00027358,O00010443,20158.74,NETBANKING,2024-11-13 17:44:05.403949
PM00011367,O00160003,-135.06332034222723,NETBANKING,2024-03-03 17:44:11.574203
PM00026890,O00021783,27855.59,COD,2025-08-25 17:44:05.359316
PM00083218,O00004675,11834.69,WALLET,2024-12-09 17:44:08.959614
PM00025558,O00028136,5868.32,WALLET,2024-04-01 17:44:05.232024
PM00022117,O00101152,7599.68,WALLET,2024-10-30 17:44:11.380524
PM00100356,O00101417,25081.76,WALLET,2025-11-25 17:44:09.733841
PM00086144,O00162144,4928.21,COD,2024-10-17 17:44:09.093059
PM00108634,O00137700,13546.72,CARD,2025-01-05 17:44:10.120604
PM00047265,O00166889,16219.81,NETBANKING,2024-05-22 17:44:07.314547
PM00028339,O00124145,21305.74,CARD,2025-07-06 17:44:05.498173
PM00022495,O00134776,26962.71,WALLET,2024-11-01 17:44:04.931893
PM00017771,O00112112,29303.83,,2025-11-08 17:44:12.027613
PM00002030,O00157484,-407.7250820491676,COD,2025-07-09 17:44:10.892419
PM00105049,O00005705,30261.25,UPI,2025-01-27 17:44:09.954830
PM00045490,O00032484,3318.49,WALLET,2024-10-05 17:44:07.145607
PM00001656,O00072192,19155.37,WALLET,2024-08-21 17:44:02.933158
PM00075827,O00116374,5832.54,NETBANKING,2025-11-22 17:44:08.626118
PM00003537,O00035219,MANY,,2025-02-15 17:44:11.001088
PM00052473,O00032080,31530.13,WALLET,2024-04-04 17:44:07.566422
PM00076770,O00051354,47911.45,NETBANKING,2025-02-22 17:44:08.668398
PM00003893,O00168392,-305.0639902587553,UPI,2025-10-24 17:44:11.026890
PM00015142,O00160980,-206.5131264976093,,2025-08-07 17:44:11.841799
PM00113424,O00095981,37222.94,NETBANKING,2024-01-08 17:44:10.341988
PM00060243,O00113090,46345.04,COD,2025-01-11 17:44:07.917171
PM00003641,O00136634,24948.89,,2025-05-23 17:44:11.008827
PM00062693,O00031365,37281.63,COD,2024-03-08 17:44:08.028233
PM00039694,O00131251,32195.12,COD,2025-03-13 17:44:06.590150
PM00063040,O00012919,14808.93,NETBANKING,2024-10-11 17:44:08.043748
PM00085323,O00048768,12232.13,WALLET,2024-11-26 17:44:09.055433
PM00002128,__ORPHAN__,12437.29,UPI,2024-03-31 17:44:10.900008
PM00052910,O00119117,1281.93,UPI,2024-09-24 17:44:07.585911
PM00099638,O00151736,30769.79,UPI,2025-11-06 17:44:09.701400
PM00008796,__ORPHAN__,14421.1,UPI,2024-12-10 17:44:11.392781
PM00080818,O00158033,18275.61,WALLET,2025-05-09 17:44:08.850910
PM00012857,__ORPHAN__,32197.66,,2025-08-27 17:44:11.680503
PM00081619,O00170117,11200.78,UPI,2025-06-11 17:44:08.887834
PM00012989,O00106132,47160.66,WALLET,2025-05-13 17:44:04.023221
PM00102311,O00127041,12009.7,CARD,2024-03-09 17:44:09.826902
PM00001093,O00023885,35593.9,WALLET,2025-01-21 17:44:02.878923
PM00051529,O00107455,2902.45,WALLET,2024-09-16 17:44:07.523744
PM00071875,O00042554,47006.79,NETBANKING,2025-11-02 17:44:08.445067
PM00094606,O00170218,15955.08,CARD,2024-05-15 17:44:09.474523
PM00090147,O00016323,24617.37,COD,2024-09-22 17:44:09.273624
PM00027777,O00089469,1534.56,CARD,2024-09-09 17:44:05.444091
PM00017267,__ORPHAN__,17371.73,COD,2024-07-13 17:44:11.992227
PM00027783,O00057594,27011.35,CARD,2024-02-04 17:44:05.444654
PM00060566,O00089118,8487.12,WALLET,2024-07-11 17:44:07.932089
PM00019339,O00014726,5449.46,CARD,2024-11-04 17:44:04.630730
PM00016780,O00141545,MANY,UPI,2025-06-15 17:44:11.957920
PM00061667,O00149169,29567.65,COD,2025-04-10 17:44:07.981903
PM00017092,O00028281,13593.68,NETBANKING,2024-05-09 17:44:04.415448
PM00074410,O00079493,18183.63,WALLET,2024-11-20 17:44:08.561399
PM00042994,O00146580,37254.1,NETBANKING,2024-10-20 17:44:06.903863
PM00094122,O00079359,2966.8,UPI,2024-05-13 17:44:09.452546
PM00074437,O00021471,43039.03,CARD,2024-02-21 17:44:08.562590
PM00019714,O00078052,40753.83,COD,2025-07-02 17:44:04.666364
PM00057781,O00170166,41588.08,COD,2025-10-04 17:44:07.806027
PM00023244,O00015176,11045.25,UPI,2024-09-26 17:44:05.003275
PM00110964,O00031639,42652.94,WALLET,2025-03-10 17:44:10.229678
PM00081904,O00145029,7657.97,COD,2024-02-18 17:44:08.900537
PM00080741,O00114313,28320.9,UPI,2025-04-15 17:44:08.847501
PM00001186,O00000057,17584.02,CARD,2025-01-18 17:44:02.887990
PM00016280,O00013600,21867.94,COD,2024-03-14 17:44:04.338140
PM00025968,O00149915,45552.05,NETBANKING,2025-06-08 17:44:05.270948
